Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Period,12GradAge,gyear,GradAge,AverageScore,Acadperf
325000,2014-12-01,2015-04-01,system engineer,Mysore,f,1993,86.4,cbse,2010,78.2,cbse,2,B.Tech/B.E.,EC,73.5,Karnataka,1970-01-01 00:00:00.000002014,535,435,440,0.207392169717661,355,260,530,0,0,0,0,0.8463,1.3779,1.3933,0.653,-0.2859,1,17,1970,23,470.0,189.10000000000002
100000,2013-08-01,2014-05-01,software developer,Bengaluru,f,1992,86.0,state,2009,95.0,state,2,B.Tech/B.E.,EC,78.6,Telangana,1970-01-01 00:00:00.000002013,405,545,450,0.649389714846691,375,356,0,0,0,0,0,0.5591,-0.4536,0.01,-0.4879,0.6721,1,17,1970,22,466.6666666666667,207.2
300000,2014-08-01,2022-09-23,assistant software engineer,Bengaluru,m,1992,84.83,cbse,2010,82.4,cbse,2,B.Tech/B.E.,CS,74.14,Uttar Pradesh,1970-01-01 00:00:00.000002014,665,595,705,0.744758354008939,505,0,438,0,0,0,0,-0.4463,0.2124,0.3174,-1.5021,-0.2859,8,18,1970,22,655.0,191.94333333333336
280000,2014-10-01,2015-04-01,faculty,New Delhi,m,1990,72.3,icse,2008,60.2,cbse,2,B.Tech/B.E.,EC,69.38,Rajasthan,1970-01-01 00:00:00.000002013,555,475,415,0.694479327708463,0,366,0,0,0,393,0,1.4208,0.5454,-0.2974,1.0333,-0.6692,1,18,1970,20,481.6666666666667,155.62666666666667
215000,2014-10-01,2015-03-01,entry level management trainee,New Delhi,f,1987,69.0,cbse,2005,62.6,cbse,2,B.Tech/B.E.,EL,76.25,Madhya Pradesh,1970-01-01 00:00:00.000002010,395,455,475,0.694479327708463,195,366,0,0,0,0,0,-0.4173,0.1888,-0.4891,0.4148,0.8183,1,18,1970,17,441.6666666666667,157.01666666666665
145000,2014-06-01,2014-08-01,customer service representative,Jaipur,m,1993,80.0,state,2010,70.0,state,2,B.Tech/B.E.,EC,55.0,Rajasthan,1970-01-01 00:00:00.000002014,430,450,385,-1.0,0,0,0,0,0,0,0,0.1282,-0.1206,0.9322,1.5404,0.0973,0,17,1970,23,421.6666666666667,168.33333333333334
445000,2011-11-01,2022-09-23,software test engineer,Pune,f,1987,73.33,cbse,2004,71.33,cbse,2,MCA,CS,61.0,Maharashtra,1970-01-01 00:00:00.000002010,375,535,534,0.600057182338341,435,0,0,0,0,0,0,-2.272,-0.2793,-1.2148,0.8848,-0.7615,11,17,1970,17,481.3333333333333,164.99333333333334
315000,2015-07-01,2022-09-23,firmware engineer,noida ,m,1993,86.16,cbse,2011,70.08,cbse,2,B.Tech/B.E.,EC,63.13,Uttar Pradesh,1970-01-01 00:00:00.000002015,455,595,500,0.207392169717661,225,260,0,0,0,0,0,0.99,1.0449,1.7007,-2.0092,0.2889,7,18,1970,23,516.6666666666666,177.28333333333333
100000,2013-10-01,2015-02-01,php developer,Kolkata,f,1987,75.0,state,2010,78.0,state,2,B.Tech/B.E.,CS,71.1,West Bengal,1970-01-01 00:00:00.000002013,415,440,355,0.488347976782714,405,0,0,0,0,0,0,0.8463,1.3779,1.0859,-0.995,1.247,2,23,1970,17,403.3333333333333,176.7
200000,2015-01-01,2015-04-01,software developer,Noida,m,1992,56.0,cbse,2009,56.0,state,2,MCA,CS,62.0,Uttar Pradesh,1970-01-01 00:00:00.000002015,605,470,355,0.843123726665742,515,0,0,0,0,0,0,0.7027,0.8784,0.3174,-1.1218,0.4805,0,17,1970,22,476.6666666666667,132.66666666666666
220000,2014-10-01,2022-09-23,research associate,Hyderabad,f,1992,87.0,cbse,2008,60.0,cbse,2,B.Tech/B.E.,CS,70.82,Uttar Pradesh,1970-01-01 00:00:00.000002013,640,605,400,0.842248322257836,425,0,469,0,0,0,0,0.8463,1.2114,1.2396,-0.1076,1.247,8,16,1970,22,548.3333333333334,170.60666666666665
370000,2013-03-01,2022-09-23,project engineer,Kolkata,m,1991,79.25,state,2008,80.0,state,2,B.Tech/B.E.,CS,79.9,West Bengal,1970-01-01 00:00:00.000002012,545,580,430,0.635978756456794,445,0,0,0,0,0,0,0.8192,1.0858,-0.4891,-0.7603,-0.1295,9,17,1970,21,518.3333333333334,185.88333333333333
145000,2013-05-01,2022-09-23,research analyst,Pune,m,1991,88.66,state,2008,84.33,state,2,B.Tech/B.E.,EC,60.0,Maharashtra,1970-01-01 00:00:00.000002012,495,565,575,0.376059586651545,335,300,0,0,0,260,0,1.2828,1.7878,1.1437,-0.6428,0.5024,9,17,1970,21,545.0,192.99
275000,2014-04-01,2015-04-01,quality engineer,Bengaluru,m,1991,80.8,state,2009,75.0,state,2,B.Tech/B.E.,EC,77.38,Karnataka,1970-01-01 00:00:00.000002013,405,470,370,-1.0,475,0,500,0,0,0,0,1.4208,-0.7866,-0.1437,-1.5021,-0.4776,1,18,1970,21,415.0,181.59333333333333
1500000,2014-11-01,2014-07-01,application developer,Hyderabad,m,1992,79.0,state,2009,87.9,state,2,B.Tech/B.E.,CS,66.0,Telangana,1970-01-01 00:00:00.000002013,315,435,355,0.356536487724475,335,0,346,0,0,0,0,0.4155,0.5454,0.9322,-0.6147,0.8637,0,17,1970,22,368.3333333333333,188.9
325000,2014-10-01,2015-12-01,software engineer,Gurgaon,m,1992,70.0,icse,2010,65.0,cbse,2,B.Tech/B.E.,CS,66.0,Chhattisgarh,1970-01-01 00:00:00.000002014,405,470,545,-1.0,0,0,0,0,0,0,0,0.4155,0.3789,-0.9122,-1.1218,-0.8608,1,18,1970,22,473.3333333333333,157.0
275000,2013-07-01,2013-09-01,programmer,Bengaluru,m,1990,81.16,icse,2008,68.5,icse,2,B.Tech/B.E.,EC,61.5,Orissa,1970-01-01 00:00:00.000002013,605,520,325,0.338786347219528,455,292,0,0,0,0,0,1.4208,1.2114,0.6248,-0.995,-0.2859,0,18,1970,20,483.3333333333333,170.16
425000,2012-06-01,2022-09-23,systems engineer,HYDERABAD,f,1990,83.5,state,2008,94.2,state,2,B.Tech/B.E.,CS,88.2,Andhra Pradesh,1970-01-01 00:00:00.000002012,515,475,445,0.670743151433127,455,0,0,0,0,0,0,0.6646,1.4368,-0.0537,0.884829999999999,0.5024,10,18,1970,20,478.3333333333333,207.1
450000,2011-04-01,2014-12-01,software engineer,Bengaluru,m,1988,65.0,state,2006,66.0,icse,2,B.Tech/B.E.,CS,64.0,Uttar Pradesh,1970-01-01 00:00:00.000002010,515,565,554,0.600057182338341,435,0,0,0,0,0,0,-0.7264,0.1888,-1.2148,-0.5253,1.1343,3,18,1970,18,544.6666666666666,152.33333333333334
300000,2014-09-01,2022-09-23,software developer,Bengaluru,f,1992,88.0,state,2010,88.0,state,2,B.Tech/B.E.,CS,70.12,Andhra Pradesh,1970-01-01 00:00:00.000002014,710,605,605,0.744758354008939,405,0,438,0,0,0,0,0.5591,1.2114,1.8543,0.1459,0.0973,8,18,1970,22,640.0,199.37333333333333
470000,2011-03-01,2022-09-23,senior systems engineer,Jaipur,m,1988,79.0,cbse,2006,76.6,cbse,2,B.Tech/B.E.,CS,77.85,Rajasthan,1970-01-01 00:00:00.000002010,635,495,495,0.670743151433127,455,0,0,0,0,0,0,0.8192,-0.5913,0.2366,-0.7603,-0.1295,11,18,1970,18,541.6666666666666,181.54999999999998
120000,2014-05-01,2022-09-23,technical support executive,Bengaluru,m,1988,55.6,state,2005,50.8,state,2,MCA,CS,80.03,West Bengal,1970-01-01 00:00:00.000002014,440,425,370,0.23780283983757,415,0,315,0,0,0,0,-0.0154,0.8784,1.2396,1.2869,0.8637,8,17,1970,18,411.6666666666667,133.07666666666668
300000,2014-03-01,2014-04-01,business analyst,Bengaluru,m,1992,75.0,state,2008,72.0,state,2,B.Tech/B.E.,CS,80.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,475,470,415,0.911395278391328,595,0,500,0,0,0,0,0.8463,1.0449,1.3933,-1.6289,-0.2859,0,16,1970,22,453.3333333333333,173.66666666666666
205000,2011-12-01,2022-09-23,electrical engineer,Chennai,m,1989,84.6,cbse,2006,66.5,cbse,2,B.Tech/B.E.,EC,66.7,Tamil Nadu,1970-01-01 00:00:00.000002010,345,255,395,0.0587928000083534,195,200,0,0,0,0,0,-0.1082,0.0328,-0.1988,0.2973,-0.7615,11,17,1970,19,331.6666666666667,173.33333333333331
310000,2013-06-01,2022-09-23,software engineer,Pune,m,1989,79.0,state,2008,76.4,state,2,B.Tech/B.E.,EC,65.0,Maharashtra,1970-01-01 00:00:00.000002012,605,510,515,-1.0,345,0,346,0,0,0,0,1.7081,0.8784,1.547,-1.6289,-0.0943,9,19,1970,19,543.3333333333334,177.06666666666666
300000,2014-09-01,2022-09-23,qa analyst,Bengaluru,f,1991,62.0,cbse,2012,61.0,cbse,2,B.Tech/B.E.,CS,70.0,Haryana,1970-01-01 00:00:00.000002013,250,305,385,0.10487135986097,275,0,0,0,0,0,0,-0.5116,0.8229,0.8809,0.0192,1.6302,8,21,1970,21,313.3333333333333,146.33333333333334
460000,2013-06-01,2022-09-23,technical support engineer,Bengaluru,m,1990,62.0,state,2007,61.0,state,2,M.Tech./M.E.,CS,63.0,Punjab,1970-01-01 00:00:00.000002013,465,595,605,0.793580614548506,495,0,0,0,0,0,0,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,9,17,1970,20,555.0,144.0
320000,2015-03-01,2022-09-23,assistant system engineer,Bengaluru,m,1993,86.0,state,2010,92.0,state,2,B.Tech/B.E.,EC,72.0,Andhra Pradesh,1970-01-01 00:00:00.000002014,350,590,570,0.493596387301038,415,324,0,0,0,0,0,0.8463,0.0459,-0.2974,-0.7415,-0.4776,7,17,1970,23,503.3333333333333,202.0
340000,2014-12-01,2015-05-01,application developer,Navi Mumbai,f,1993,85.8,cbse,2010,65.8,cbse,2,B.Tech/B.E.,CS,69.7,Uttar Pradesh,1970-01-01 00:00:00.000002014,615,630,750,0.622642915849938,485,0,407,0,0,0,0,0.8463,1.0449,0.01,-0.2344,0.4805,1,17,1970,23,665.0,174.83333333333331
120000,2014-05-01,2015-01-01,android developer,Noida,m,1992,68.4,state,2008,61.0,state,2,B.Tech/B.E.,CS,62.2,Rajasthan,1970-01-01 00:00:00.000002013,440,375,330,0.23780283983757,455,0,315,0,0,0,0,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,1,16,1970,22,381.6666666666667,150.13333333333333
100000,2011-07-01,2012-05-01,web developer,Noida,m,1985,51.0,state,2004,48.0,state,2,MCA,CS,59.0,Uttar Pradesh,1970-01-01 00:00:00.000002010,275,365,395,0.525922584252055,415,0,0,0,0,0,0,0.2009,-0.2793,0.2366,1.4724,0.0284,1,19,1970,15,345.0,118.66666666666667
510000,2014-09-01,2022-09-23,application engineer,Noida,m,1991,79.6,cbse,2009,73.2,cbse,2,B.Tech/B.E.,EC,66.96,Rajasthan,1970-01-01 00:00:00.000002014,535,640,630,0.338786347219528,0,292,0,0,0,0,0,-1.1644,0.2124,0.3174,0.9066,-0.4776,8,18,1970,21,601.6666666666666,175.12
300000,2012-07-01,2022-09-23,production engineer,Indore,m,1989,63.4,state,2008,63.0,state,2,B.Tech/B.E.,EC,69.3,Madhya Pradesh,1970-01-01 00:00:00.000002012,360,350,320,0.600643959446608,0,0,0,0,0,0,0,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,10,19,1970,19,343.3333333333333,149.5
480000,2011-10-01,2015-04-01,senior systems engineer,mysore,m,1989,86.53,state,2007,71.55,state,2,B.Tech/B.E.,CS,78.5,Orissa,1970-01-01 00:00:00.000002011,515,505,454,0.704090412131314,465,0,0,0,0,0,0,-0.1082,0.9688,0.8171,-0.8778,0.3444,4,18,1970,19,491.3333333333333,184.24666666666664
170000,2011-11-01,2012-05-01,project coordinator,Bengaluru,f,1989,76.18,state,2007,86.33,state,2,B.Tech/B.E.,CS,73.46,Tamil Nadu,1970-01-01 00:00:00.000002011,485,545,385,0.635978756456794,445,0,0,0,0,0,0,0.3555,1.2808,0.2366,1.3549,1.2923,1,18,1970,19,471.6666666666667,186.99666666666667
340000,2015-01-01,2022-09-23,software engineer,Hyderabad,m,1991,91.43,icse,2009,74.0,cbse,2,B.Tech/B.E.,CS,70.0,Telangana,1970-01-01 00:00:00.000002016,665,460,570,0.144789889482462,445,0,284,0,0,0,0,0.4155,0.3789,-0.1437,-0.7415,-0.2859,7,18,1970,21,565.0,188.76333333333335
640000,2010-04-01,2022-09-23,programmer analyst,Bengaluru,m,1987,78.0,cbse,2004,71.3,cbse,2,B.Tech/B.E.,CS,67.0,Madhya Pradesh,1970-01-01 00:00:00.000002009,455,605,625,0.916869961103619,555,0,0,0,0,0,0,-0.2628,-0.5913,0.2366,-0.1727,0.8183,12,17,1970,17,561.6666666666666,171.63333333333335
330000,2013-12-01,2015-04-01,software engineer,Chennai,m,1992,76.17,state,2009,72.0,cbse,2,B.Tech/B.E.,CS,78.0,Rajasthan,1970-01-01 00:00:00.000002013,510,535,605,0.819416529835888,505,0,0,0,0,0,0,0.4155,-0.7866,-1.2196,1.1601,-1.8189,2,17,1970,22,550.0,174.17000000000002
225000,2014-07-01,2015-07-01,system engineer,THANE,m,1990,82.4,cbse,2010,72.0,cbse,2,B.Tech/B.E.,EC,64.06,Uttar Pradesh,1970-01-01 00:00:00.000002014,485,525,545,0.338786347219528,0,292,0,0,0,0,0,-0.0154,0.3789,0.6248,0.9066,0.6721,1,20,1970,20,518.3333333333334,175.75333333333333
180000,2011-01-01,2011-03-01,software developer,Noida,m,1985,58.0,state,2004,57.6,state,2,B.Tech/B.E.,CS,61.9,Uttarakhand,1970-01-01 00:00:00.000002011,265,375,365,0.165633091512476,305,0,0,0,0,0,0,0.8192,0.8128,-0.1988,0.1798,-0.2875,0,19,1970,15,335.0,136.23333333333332
440000,2012-10-01,2015-04-01,application developer,Bengaluru,f,1990,79.0,cbse,2007,83.4,cbse,2,B.Tech/B.E.,EC,72.7,Jammu and Kashmir,1970-01-01 00:00:00.000002012,535,485,525,0.376059586651545,0,300,0,0,0,393,0,0.3555,0.6178,0.7083,0.2973,-0.2875,3,17,1970,20,515.0,186.63333333333333
305000,2014-01-01,2015-04-01,software engineer,Bengaluru,f,1990,90.04,cbse,2008,75.16,cbse,2,B.Tech/B.E.,EC,77.0,Karnataka,1970-01-01 00:00:00.000002012,505,495,615,0.538386892985096,475,333,0,0,0,0,0,-0.0696,0.0328,-0.1988,0.0035,-0.9194,1,18,1970,20,538.3333333333334,190.86666666666665
500000,2012-10-01,2022-09-23,software engineer,Gurgaon,f,1991,76.0,cbse,2008,76.6,cbse,2,B.Tech/B.E.,CS,77.58,Haryana,1970-01-01 00:00:00.000002012,595,645,495,0.864685413370085,525,0,0,0,0,0,0,-2.5811,-0.2012,0.5994,0.1798,0.1864,10,17,1970,21,578.3333333333334,178.45999999999998
270000,2013-01-01,2013-10-01,network engineer,Mysore,m,1988,60.4,cbse,2006,60.0,cbse,2,B.Tech/B.E.,EC,62.0,Uttar Pradesh,1970-01-01 00:00:00.000002010,395,425,395,0.655766942617211,0,0,0,0,0,366,0,-0.2628,0.3448,-0.1988,0.5323,0.6603,0,18,1970,18,405.0,141.06666666666666
300000,2014-06-01,2022-09-23,java software engineer,Noida,m,1993,74.23,state,2010,77.77,state,2,B.Tech/B.E.,CS,75.6,Punjab,1970-01-01 00:00:00.000002014,475,435,430,0.819416529835888,505,0,0,0,0,0,0,0.2718,1.0449,0.1637,0.1459,0.8637,8,17,1970,23,446.6666666666667,177.2
1200000,2010-07-01,2011-07-01,engineer trainee,Maharajganj,m,1988,59.8,icse,2006,60.25,icse,2,B.Tech/B.E.,ME,68.63,Uttar Pradesh,1970-01-01 00:00:00.000002010,575,595,405,0.0210662282612675,0,0,0,206,0,0,0,0.2009,1.1248,1.1074,-1.1128,0.9763,1,18,1970,18,525.0,142.92666666666668
315000,2014-11-01,2022-09-23,programmer analyst,Bengaluru,f,1991,82.3,cbse,2010,89.6,state,2,B.Tech/B.E.,EC,67.95,Punjab,1970-01-01 00:00:00.000002014,555,580,355,0.444617716881577,345,0,0,0,393,0,0,-0.159,-1.1196,1.2396,1.6672,0.6721,8,19,1970,21,496.6666666666667,194.54999999999998
300000,2014-11-01,2015-03-01,programmer analyst,Kolkata,m,1992,90.0,cbse,2009,86.4,cbse,2,B.Tech/B.E.,EL,65.7,Jharkhand,1970-01-01 00:00:00.000002014,605,325,515,0.837620725714257,334,0,0,0,500,0,0,0.1282,-0.2871,1.3933,0.653,-0.6692,1,17,1970,22,481.6666666666667,198.3
320000,2013-03-01,2022-09-23,production engineer,New Delhi,m,1992,84.2,cbse,2009,67.0,cbse,2,B.Tech/B.E.,EC,69.88,Uttar Pradesh,1970-01-01 00:00:00.000002013,495,385,505,0.910770164246022,445,433,0,0,0,260,0,-1.0355,1.2028,0.3817,0.64983,-0.1295,9,17,1970,22,461.6666666666667,174.4933333333333
180000,2013-04-01,2022-09-23,sap consultant,Trivandrum,m,1990,86.4,cbse,2008,80.4,cbse,2,B.Tech/B.E.,CS,61.54,Kerala,1970-01-01 00:00:00.000002012,585,505,605,0.670743151433127,455,0,0,0,0,0,0,0.51,0.5008,-0.4891,-0.8778,0.1864,9,18,1970,20,565.0,187.31333333333333
675000,2011-11-01,2022-09-23,senior software engineer,Noida,m,1988,60.0,cbse,2004,59.0,cbse,2,B.Tech/B.E.,CS,67.0,Uttar Pradesh,1970-01-01 00:00:00.000002011,515,555,425,0.600057182338341,435,0,0,0,0,0,0,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731,11,16,1970,18,498.3333333333333,141.33333333333334
120000,2014-11-01,2015-04-01,.net developer,Punchkula,m,1992,60.8,state,2009,63.0,state,2,B.Tech/B.E.,CS,68.0,Tamil Nadu,1970-01-01 00:00:00.000002014,440,400,310,0.144789889482462,345,0,284,0,0,0,0,0.4155,-1.1196,0.7785,-0.1076,-0.2859,1,17,1970,22,383.3333333333333,146.46666666666667
325000,2014-09-01,2022-09-23,software engineer,Greater Noida,m,1992,82.8,cbse,2009,73.6,cbse,2,B.Tech/B.E.,CS,67.5,Karnataka,1970-01-01 00:00:00.000002014,520,450,575,0.744758354008939,545,0,438,0,0,0,0,-0.159,0.0459,0.7785,-1.1218,-0.0943,8,17,1970,22,515.0,178.89999999999998
350000,2014-02-01,2015-04-01,system engineer,Bengaluru,m,1991,82.6,cbse,2009,63.6,cbse,2,B.Tech/B.E.,CS,71.0,Uttarakhand,1970-01-01 00:00:00.000002013,535,525,530,0.735795709224656,475,0,0,0,0,0,0,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,1,18,1970,21,530.0,169.86666666666665
205000,2014-04-01,2022-09-23,quality analyst,Hyderabad,f,1992,74.0,state,2009,61.1,state,2,B.Tech/B.E.,CS,71.0,Telangana,1970-01-01 00:00:00.000002013,500,460,235,0.0800552813405495,275,0,253,0,0,0,0,1.1336,0.3789,0.6248,-1.8824,0.8637,8,17,1970,22,398.3333333333333,158.76666666666665
300000,2014-06-01,2015-04-01,marketing coordinator,Bhubaneshwar,m,1989,89.8,cbse,2007,66.6,cbse,2,B.Tech/B.E.,EC,55.33,Orissa,1970-01-01 00:00:00.000002012,555,205,435,-1.0,0,0,0,0,0,0,0,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864,1,18,1970,19,398.3333333333333,174.8433333333333
325000,2014-03-01,2015-04-01,systems engineer,Pune,f,1992,88.67,state,2009,86.8,state,2,B.Tech/B.E.,EC,74.94,Telangana,1970-01-01 00:00:00.000002013,570,590,620,-1.0,335,0,0,0,0,0,0,0.8463,0.2124,-0.1437,-1.2486,-1.0524,1,17,1970,22,593.3333333333334,200.45
105000,2013-12-01,2014-05-01,system administrator,Bengaluru,m,1992,64.66,state,2008,63.0,state,2,B.Tech/B.E.,CS,67.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,370,410,470,0.842248322257836,415,0,469,0,0,0,0,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,1,16,1970,22,416.6666666666667,149.99333333333334
250000,2010-11-01,2022-09-23,senior engineer,Greater Noida,m,1989,78.0,cbse,2006,77.0,cbse,2,B.Tech/B.E.,EC,68.64,Uttar Pradesh,1970-01-01 00:00:00.000002010,505,555,554,0.910770164246022,275,433,0,0,0,313,0,-0.2628,0.0328,-1.5051,-0.6428,1.1343,12,17,1970,19,538.0,177.88
340000,2013-04-01,2015-04-01,software engineer,Gurgaon,m,1989,77.8,cbse,2007,79.6,cbse,1,B.Tech/B.E.,CS,70.12,Delhi,1970-01-01 00:00:00.000002011,535,445,465,0.735795709224656,475,0,0,0,0,0,0,-1.0355,0.3448,0.8171,0.6498,-0.4455,2,18,1970,19,481.6666666666667,180.7733333333333
195000,2014-10-01,2015-01-01,business development managerde,coimbatore,m,1991,79.6,state,2011,87.58,cbse,2,B.Tech/B.E.,CS,6.63,Tamil Nadu,1970-01-01 00:00:00.000002014,380,355,210,0.144789889482462,285,0,284,0,0,0,0,0.8463,0.7119,0.4711,1.1601,0.4805,1,20,1970,21,315.0,169.39000000000001
320000,2014-07-01,2022-09-23,engineer,Noida,m,1991,89.5,cbse,2010,81.4,cbse,2,B.Tech/B.E.,ME,60.0,Punjab,1970-01-01 00:00:00.000002014,735,510,585,0.725984147969479,0,0,0,438,0,0,0,0.2718,0.3789,-0.6048,-0.7415,0.0973,8,19,1970,21,610.0,190.9
360000,2014-03-01,2022-09-23,assistant system engineer,Noida,m,1991,81.2,cbse,2009,76.4,cbse,2,B.Tech/B.E.,ME,72.3,Uttar Pradesh,1970-01-01 00:00:00.000002013,765,605,665,0.755375120895548,0,0,0,446,0,0,0,1.5644,0.7119,1.2396,-2.3895,1.247,8,18,1970,21,678.3333333333334,181.70000000000002
145000,2013-09-01,2014-04-01,network administrator,Bengaluru,m,1992,80.0,state,2009,89.0,state,2,B.Tech/B.E.,CS,62.0,Telangana,1970-01-01 00:00:00.000002013,325,530,405,0.356536487724475,275,0,346,0,0,0,0,0.99,0.3789,-0.2974,-1.1218,-1.244,1,17,1970,22,420.0,189.66666666666666
100000,2014-10-01,2015-01-01,web developer,Mysore,m,1993,78.0,state,2012,62.0,state,2,B.Tech/B.E.,CS,60.0,Karnataka,1970-01-01 00:00:00.000002014,525,435,405,0.744758354008939,415,0,438,0,0,0,0,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,1,19,1970,23,455.0,160.0
325000,2011-07-01,2015-04-01,project engineer,Dhanbad,m,1986,72.0,icse,2004,62.0,icse,2,B.Tech/B.E.,EC,53.0,Maharashtra,1970-01-01 00:00:00.000002010,335,335,405,0.376059586651545,275,300,0,0,0,0,0,0.0464,0.0328,-0.1988,-0.1727,1.6082,4,18,1970,16,358.3333333333333,151.66666666666666
385000,2013-06-01,2022-09-23,engineer,Bengaluru,m,1992,64.56,cbse,2008,66.66,cbse,2,B.Tech/B.E.,EL,65.02,Uttar Pradesh,1970-01-01 00:00:00.000002013,545,475,485,0.376059586651545,0,300,0,0,0,0,0,0.1282,0.0459,0.1637,0.2727,-0.2859,9,16,1970,22,501.6666666666667,152.89333333333332
120000,2014-11-01,2022-09-23,software test engineer,Noida,m,1991,60.0,state,2009,47.0,state,2,B.Tech/B.E.,CS,59.9,Uttar Pradesh,1970-01-01 00:00:00.000002014,395,400,390,0.486747008438193,305,0,376,0,0,0,0,0.8463,-0.2871,0.01,0.2727,0.0973,8,18,1970,21,395.0,126.96666666666667
235000,2014-07-01,2022-09-23,java software engineer,Mumbai,f,1992,91.12,state,2010,72.0,state,2,B.Tech/B.E.,CS,74.0,West Bengal,1970-01-01 00:00:00.000002014,490,470,585,0.953899775079926,475,0,530,0,0,0,0,1.1336,1.5444,1.547,-1.7556,-0.0943,8,18,1970,22,515.0,187.78666666666666
615000,2013-06-01,2022-09-23,quality engineer,Noida,m,1993,80.0,state,2009,77.2,cbse,2,B.Tech/B.E.,CS,76.76,Uttar Pradesh,1970-01-01 00:00:00.000002013,475,630,810,0.974396112538398,615,0,0,0,0,0,0,-1.8825,-0.7866,0.3174,1.0333,-1.8189,9,16,1970,23,638.3333333333334,182.78666666666666
105000,2014-11-01,2014-02-01,web developer,Hyderabad,m,1991,73.08,state,2009,71.2,state,2,B.Tech/B.E.,EC,64.46,Telangana,1970-01-01 00:00:00.000002013,405,400,430,0.538386892985096,385,333,0,0,0,0,0,-0.7335,-0.9531,0.6248,0.2727,-1.8189,0,18,1970,21,411.6666666666667,165.76666666666665
290000,2014-07-01,2022-09-23,software developer,Bengaluru,f,1990,88.6,cbse,2009,78.0,cbse,2,B.Tech/B.E.,CS,84.0,West Bengal,1970-01-01 00:00:00.000002014,455,560,630,0.0409993103614119,495,0,223,0,0,0,0,0.4155,-0.1206,-0.2974,1.1601,0.0973,8,19,1970,20,548.3333333333334,194.6
145000,2014-04-01,2022-09-23,php developer,Lucknow,m,1991,72.0,cbse,2009,54.0,cbse,2,B.Tech/B.E.,CS,64.0,Uttar Pradesh,1970-01-01 00:00:00.000002014,335,535,400,0.486747008438193,395,0,376,0,0,0,0,-1.1644,-0.2871,0.6248,0.1459,-0.0943,8,18,1970,21,423.3333333333333,147.33333333333334
305000,2013-09-01,2015-04-01,software engineer,Noida,m,1991,85.0,icse,2008,80.0,icse,2,B.Tech/B.E.,EC,63.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,660,585,620,0.0219691089363428,0,164,376,0,0,0,0,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,2,17,1970,21,621.6666666666666,186.0
275000,2013-07-01,2014-04-01,technical support specialist,Noida,f,1992,78.33,cbse,2008,67.6,cbse,2,B.Tech/B.E.,CS,65.72,Haryana,1970-01-01 00:00:00.000002012,510,655,605,0.488347976782714,405,0,0,0,0,0,0,1.8517,1.3779,1.0859,-2.136,1.6302,1,16,1970,22,590.0,167.83666666666667
180000,2010-12-01,2011-12-01,data analyst,Hyderabad,m,1989,81.33,state,2006,91.9,state,2,B.Tech/B.E.,EC,70.56,Tamil Nadu,1970-01-01 00:00:00.000002010,325,295,575,0.694479327708463,225,366,0,0,0,0,0,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,1,17,1970,19,398.3333333333333,196.75000000000003
140000,2013-01-01,2015-02-01,business development executive,Bengaluru,f,1987,77.8,cbse,2005,67.6,cbse,2,B.Tech/B.E.,EC,83.5,Uttarakhand,1970-01-01 00:00:00.000002012,425,455,555,0.694479327708463,0,366,0,0,0,313,0,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,2,18,1970,17,478.3333333333333,173.23333333333332
120000,2014-08-01,2022-09-23,junior software engineer,Trivandrum,m,1990,75.0,cbse,2009,80.0,state,2,B.Tech/B.E.,EC,60.85,Kerala,1970-01-01 00:00:00.000002013,570,580,750,-1.0,495,0,0,0,0,0,0,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,8,19,1970,20,633.3333333333334,175.28333333333333
320000,2012-06-01,2022-09-23,electrical project engineer,Bhubaneswar,m,1991,73.0,state,2008,63.1,state,2,B.Tech/B.E.,EL,73.2,Orissa,1970-01-01 00:00:00.000002012,355,425,505,0.229481754911755,0,266,0,332,0,0,0,0.8192,1.5538,0.925999999999999,-0.0552,0.3444,10,17,1970,21,428.3333333333333,160.5
